,,,
MATERIAL,DESCRIPCIÓN,ITF,CENTRO
SF0398C        ,MANZA KIDS SH NIÑA 250 ML+CARTERA NIÑA  ,17501022103989,1201
SF0398D        ,MANZ.GRISI KIDS SH. NIÑA 250 ML+ GLOSS  ,17501022103989,1201
SF0398V2       ,"MANZ. KIDS. SH. NIÑA VILLANO ""2"" 250 ML ",17501022103989,1201
SF3011         ,MANZ. KIDS. SH. NIÑO ERA DEL HIELO 360ML,17501022130114,1201
SF3011C        ,MANZ.GRISI KIDS SH.NIÑO 360+JUGUETE DEST,17501022130114,1201
SF3011V2       ,"MANZ. KIDS. SH. NIÑO VILLANO ""2"" 360 ML ",17501022130114,1201
SF3012         ,MANZ. KIDS. SH. NIÑA ERA DEL HIELO 360ML,17501022130121,1201
SF3012C        ,MANZ.GRISI KIDS SH.NIÑA 360+CARTERA NIÑA,17501022130121,1201
SF3012V2       ,"MANZ. KIDS. SH. NIÑA VILLANO ""2"" 360 ML ",17501022130121,1201
SF8051         ,MANZ.GRISI KIDS SH.NIÑA+MANZ.KIDS AC.250,17501022180515,1201
SF8054         ,MANZ.GRISI KIDS SH.NIÑA+MANZ.KIDS AC.250,17501022180546,1201
SF8301         ,MANZ.GRISI KIDS SH.NIÑA 250+CARTERA NIÑA,17501022183011,1201
SF8307         ,MANZ.GRISI KIDS SH.NIÑO 250+JUGUETE DEST,17501022183073,1201
SF8319         ,SH.MANZA.KIDS NIÑO 250+GEL.LIQ.APLAC.250,87501022183195,1201
SF8320         ,SH.MANZA.KIDS NIÑA 250+LOC.DESENRED.250 ,87501022183201,1201
SF8386         ,DUOPACK SH. MANZ. KID´S NIÑA 250 ML     ,87501022183867,1201
SF8387         ,DUOPACK SH. MANZ. KID´S NIÑO 250 ML     ,87501022183874,1201
SX8012         ,MANZA GRISI KIDS SH GIRLS 8.4           ,10037836080125,1201
SX8013         ,MANZA GRISI KIDS SH BOYS 8.4            ,10037836080132,1201
SX8410         ,DUOPACK SH. KIDS NIÑA 8.4 FL.OZ. SAM´S  ,10037836084109,1201
SX8411         ,DUOPACK SH. KIDS NIÑO 8.4 FL.OZ. SAM´S  ,10037836084116,1201
SX8426         ,DUOPACK MANZA.GRISI KIDS SH.GIRLS 8.4FL.,037836884269  ,1201
SX8427         ,DUOPACK MANZA.GRISI KIDS SH. BOYS 8.4FL.,037836884276  ,1201
SX8468         ,MANZA. GRISI KIDS SH. GIRLS 8.4 FL.OZ.  ,10037836084680,1201
SX8469         ,MANZA. GRISI KIDS SH. BOYS 8.4 FL.OZ.   ,10037836084697,1201
SXF8012        ,MANZA.GRISI KIDS SH.GIRLS 8.4 + 44% FREE,10037836080125,1201
SXF8013        ,MANZA.GRISI KIDS SH.BOYS 8.4 + 44% FREE ,10037836080132,1201
SXF8468        ,MANZA.GRISI KIDS SH.GIRLS 8.4 44%FREE   ,10037836084680,1201
SXF8469        ,MANZA.GRISI KIDS SH.BOYS 8.4 44% FREE   ,10037836084697,1201
M01108         ,GRIFARMA CLINDAMICINA 300 mg C/12 CAPS. ,27501277093483,1201
M01110         ,GRIFARMA KETOROLACO 10 mg C/10 TABS.    ,27501277093490,1201
M01111         ,GRIFARMA NIMESULIDA 100 mg C/10 TABS.   ,27501277093506,1201
M01113         ,GRIFARMA KETOROLACO 10mg C/3 TAB. MM    ,17501277093516,1201
M01114         ,GRIFARMA NIMESULIDA 100mg C/3 TAB. MM   ,17501277093523,1201
A00292         ,GRISI ACOND. MANZANILLA 19 L GYM        ,7501022102923 ,1201
A02111         ,GRISI NATURALS EXT.ALGOD.ACON. 19L GYM  ,7501022121115 ,1201
C04004         ,GRISI CREMA LIQ. ALMENDRAS 19 L GYM     ,7501022140048 ,1201
C04060         ,GRISI CREMA LIQ. JALEA REAL 19L GYM     ,7501022140604 ,1201
E04016         ,GRISI SPRAY ANTISEPTICO NB 19 L         ,7501022140161 ,1201
J05045         ,GRISI JABON LIQUIDO NEUTRO 19L GYM      ,7501022150450 ,1201
S03001         ,GRISI SHAMPOO ALOE VERA 19 L GYM        ,7501022130018 ,1201
S03013         ,GRISI SHAMPOO 2 EN 1 ALOE 19 L GYM      ,7501022130131 ,1201
S03259         ,GRISI SH. FOLCRESS GYM 19L              ,7501022132593 ,1201
S03260         ,GRISI SH. JALEA REAL 19 L GYM           ,7501022132609 ,1201
S03261         ,GRISI 3 EN 1 KIDS 19 L GYM              ,7501022132616 ,1201
S03337         ,SHAMPOO GRISI GYM ALOE VERA 19L         ,7501022133378 ,1201
S03338         ,SH 2 EN 1 ALOE VERA GRISI               ,7501022133385 ,1201
FCR0401        ,NAUTICA EDT SPRAY CLASSIC 100ML         ,23661163904010,1201
FCR3190        ,NAUTICA EDT SPRAY VOYAGE 100ML          ,20031655531902,1201
FCR8683        ,NAUTICA EDT SPRAY VOYAGE HERITAGE 100ML ,23614224686837,1201
DPR0194        ,SHOE-POURRI FOR SNEAKERS 2 Fl. Oz.      ,10848858001940,1201
DPR0194I       ,INT. SHOE-POURRI FOR SNEAKERS 2 Fl.Oz.  ,10848858001940,1201
DPR0342        ,POO-POURRI ORIGINAL CITRUS 2 FL. Oz.    ,10848858003425,1201
DPR0342I       ,INT.POO-POURRI ORIGINAL CITRUS 2 FL. Oz.,10848858003425,1201
DPR0343        ,POO-POURRI ORIGINAL CITRUS 4 Fl. Oz.    ,10848858003432,1201
DPR0343I       ,INT.POO-POURRI ORIGINAL CITRUS 4 Fl. Oz.,10848858003432,1201
DPR0351        ,POO-POURRI VANILLA MINT 2 FL. Oz.       ,10848858003517,1201
DPR0351I       ,INT. POO-POURRI VANILLA MINT  2 FL. Oz. ,10848858003517,1201
DPR0352        ,POO-POURRI VANILLA MINT 4 Fl. Oz.       ,10848858003524,1201
DPR0352I       , INT. POO-POURRI VANILLA MINT 4 Fl. Oz. ,10848858003524,1201
DPR0358        ,POO-POURRI LAVENDER VANILLA 2 Fl. Oz.   ,10848858003586,1201
DPR0358I       ,INT.POO-POURRI LAVENDER VANILLA 2Fl.Oz. ,10848858003586,1201
DPR0359        ,POO-POURRI LAVENDER VANILLA 4 Fl. Oz.   ,10848858003593,1201
DPR0359I       ,INT.POO-POURRI LAVENDER VANILLA 4Fl.Oz. ,10848858003593,1201
DPR0367        ,POO-POURRI ROYAL FLUSH 2 Fl. Oz.        ,10848858003678,1201
DPR0367I       ,INT.POO-POURRI ROYAL FLUSH 2 Fl. Oz.    ,10848858003678,1201
DPR0368        ,POO-POURRI ROYAL FLUSH 4 Fl. Oz.        ,10848858003685,1201
DPR0368I       ,INT.POO-POURRI ROYAL FLUSH 4 Fl. Oz.    ,10848858003685,1201
DPR0602        ,POO-POURRI TROPICAL HIBISCUS 2 Fl. Oz.  ,10848858006020,1201
DPR0602I       ,INT.POO-POURRI TROPICAL HIBISCUS 2Fl.Oz.,10848858006020,1201
DPR0603        ,POO-POURRI TROPICAL HIBISCUS 4 Fl. Oz.  ,10848858006037,1201
DPR0603I       ,INT.POO-POURRI TROPICAL HIBISCUS 4Fl.Oz.,10848858006037,1201
DPR0995        ,POO-POURRI ORIGINAL CITRUS TESTER       ,80848858009952,1201
DPR0995I       ,INT. POO-POURRI ORIGINAL CITRUS TESTER  ,80848858009952,1201
DPR1211        ,POO-POURRI ORIGINAL CITRUS 10 mL        ,10848858012113,1201
DPR1211I       ,INT. POO-POURRI ORIGINAL CITRUS 10 mL   ,10848858012113,1201
DPR1212        ,POO-POURRI LAVENDER VANILLA 10 mL       ,10848858012120,1201
DPR1212I       ,INT.POO-POURRI LAVENDER VANILLA 10 mL   ,10848858012120,1201
DPR1213        ,POO-POURRI TROPICAL HIBISCUS 10 mL      ,10848858012137,1201
DPR1213I       ,INT.POO-POURRI TROPICAL HIBISCUS 10 mL  ,10848858012137,1201
DPR1214        ,POO-POURRI VANILLA MINT 10 mL           ,10848858012144,1201
DPR1214I       ,INT. POO-POURRI VANILLA MINT 10 mL      ,10848858012144,1201
DPR1258        ,POO-POURRI ROYAL FLUSH 10 mL            ,10848858012588,1201
DPR1258I       ,INT.POO-POURRI ROYAL FLUSH 10 mL        ,10848858012588,1201
DPR1949        ,POO-POURRI ORIGINAL CITRUS 1.4 Fl. Oz.  ,10848858019495,1201
DPR1951        ,POO-POURRI LAVENDER VANILLA 1.4 Fl. Oz. ,10848858019518,1201
DPR1953        ,POO-POURRI ROYAL FLUSH 1.4 Fl. Oz.      ,10848858019532,1201
DPR1962        ,POO-POURRI FRESH SEA SALT 2 FL.Oz.      ,10848858019624,1201
DPR1962I       ,INT. POO-POURRI FRESH SEA SALT 2FL.Oz.  ,10848858019624,1201
DPR1963        ,POO-POURRI TROPICAL HIBISCUS 1.4 Fl.Oz. ,10848858019631,1201
DPR1965        ,POO-POURRI VANILLA MINT 1.4 Fl. Oz.     ,10848858019655,1201
DPR1974        ,POO-POURRI BEACH BUM 2 FL.Oz.           ,10848858019747,1201
DPR1974I       ,INT. POO-POURRI BEACH BUM 2 FL.Oz.      ,10848858019747,1201
DPR1984I       ,INT. POO-POURRI FRESH SEA SALT 10 ML    ,10848858019846,1201
DPR2144        ,POO-POURRI BLACK PEPPER&LEATHER 2 FL.Oz.,10848858021443,1201
DPR2144I       ,INT.POO-POURRI BLACK PEPPER&LEAT 2FL.Oz.,10848858021443,1201
DPR2180        ,HOME POURRI AIR SPRAY LAVENDER SAGE 11oz,10848858022556,1201
DPR2245        ,HOME POURRI AIR SPRAY FRESH AIR 11oz    ,10848858022563,1201
DPR2341        ,PET-POURRI PAWSITIVELY FRESH 16.0 FL.OZ ,80848858023415,1201
DPR2365I       ,INT.PET-POURRI PAWSITIVELY FRESH 1.4FL. ,10848858023652,1201
DPR2817        ,POO-POURRI TOILET SPRAY CITRUS 30ML     ,20848858028173,1201
DPR2818        ,POO-POURRI TOILET SPRAY LAV/VAI 30ML    ,20848858028180,1201
DPR2819        ,POO-POURRI TOILET SPRAY TROPICAL 30ML   ,20848858028197,1201
J05161         ,GRISI ORGANICS SH. SÓLIDO LAVANDA 75G   ,10850040940135,1201
J05162         ,GRISI ORGANICS SH. SÓLIDO AGAVE AZUL 75G,10850040940142,1201
J05163         ,GRISI ORGANICS SH. SÓLIDO MENTA 75G     ,10850040940159,1201
JF7237         ,OA SH.GRISI ORGANICS AGAVE+JBNRA AZUL   ,10850040940142,1201
JF7238         ,OA SH.GRISI ORGANICS MENTA+JBNRA VERDE  ,10850040940159,1201
JF7239         ,OA SH.GRISI ORGANICS LAVANDA+JBNRA MORAD,10850040940135,1201
A02149         ,PERT PN ACOND. FUERZA Y REP 360ml       ,17501199418824,1201
A02150         ,PERT ACOND. OLIVO 360ml                 ,17501199418916,1201
A02150A        ,PERT ACOND. OLIVO 360ML                 ,10810120500017,1201
A02151         ,PERT ACOND. KERATINA 360ml              ,17501199418923,1201
A02151A        ,PERT ACOND. KERATINA 360ML              ,10810120500024,1201
A02152         ,PERT ACOND. DETOX GRANADA 360ml         ,17501199418930,1201
A02152A        ,PERT ACOND. DETOX GRANADA 360ML         ,10810120500031,1201
A02153         ,PERT ACOND. BIOTINA Y AGUACATE 360ml    ,17501199424115,1201
A02153A        ,PERT ACOND. BIOTINA Y AGUACATE 360ML    ,10810120500048,1201
A02154         ,PERT ACOND. AGAVE Y AGUACATE 360ml      ,17501199424580,1201
A02154A        ,PERT ACOND. AGAVE Y AGUACATE 360ML      ,10810120500055,1201
A02155         ,PERT PN ACOND. SUAVIDAD Y BRILLO 360ml  ,17501199418817,1201
E02156         ,PERT SERUM OLEO ARGÁN 120ml             ,17501199423873,1201
E02156A        ,PERT SERUM OLEO ARGÁN 120ML             ,80810120500078,1201
E02157         ,PERT LOC. DESENREDANTE ARGÁN 200ml      ,17501199423910,1201
E02157A        ,PERT LOC. DESENREDANTE ARGÁN 200ML      ,10810120500086,1201
E02158         ,PERT CPP GRANADA Y AGUACATE 300ml       ,17501199424061,1201
E02158A        ,PERT CPP GRANADA Y AGUACATE 300ML       ,10810120500093,1201
E02159         ,PERT CPP ARGÁN Y AGUACATE 300ml         ,17501199424078,1201
E02159A        ,PERT CPP ARGÁN Y AGUACATE 300ML         ,10810120500109,1201
E02160         ,PERT CPP BIOTINA Y AGUACATE 300ml       ,17501199424085,1201
E02160A        ,PERT CPP BIOTINA Y AGUACATE 300ML       ,10810120500116,1201
E02161         ,PERT CPP KERATINA Y AGUACATE 300ml      ,17501199424283,1201
E02161A        ,PERT CPP KERATINA Y AGUACATE 300ML      ,10810120500123,1201
E02162         ,PERT PN CPP FUERZA Y REP 300ml          ,17501199424474,1201
E02163         ,PERT PN CPP HIDRATACIÓN 300ml           ,17501199424481,1201
E02164         ,PERT CPP AGAVE Y AGUACATE 300ml         ,17501199424597,1201
E02164A        ,PERT CPP AGAVE Y AGUACATE 300ML         ,10810120500154,1201
E02165         ,PERT CPP KERATINA Y AGUACATE 100ml      ,17501199425563,1201
E02165A        ,PERT CPP KERATINA Y AGUACATE 100ML      ,10810120500161,1201
E02166         ,PERT CPP OLIVO Y AGUACATE 100ml         ,17501199425570,1201
E02166A        ,PERT CPP OLIVO Y AGUACATE 100ML         ,10810120500178,1201
E02167         ,PERT CPP OLIVO Y AGUACATE 300ml         ,17501199424276,1201
E02167A        ,PERT CPP OLIVO Y AGUACATE 300ML         ,10810120500185,1201
E02199         ,PERT GEL 900 G                          ,80810120502522,1201
E02200         ,PERT GEL 450 G                          ,10810120502516,1201
E02201         ,PERT GEL 230 G                          ,10810120502509,1201
S03387         ,PERT SH. OLIVO Y AGUACATE 180ml         ,17501199413645,1201
S03387A        ,PERT SH. OLIVO Y AGUACATE 180ML         ,10810120500192,1201
S03388         ,PERT SH. OLIVO Y AGUACATE 400ml         ,17501199413713,1201
S03388A        ,PERT SH. OLIVO Y AGUACATE 400ML         ,10810120500208,1201
S03389         ,PERT SH. 2EN1 OLIVO Y AGUACATE 400ml    ,17501199413812,1201
S03389A        ,PERT SH. 2EN1 OLIVO Y AGUACATE 400ML    ,10810120500215,1201
S03390         ,PERT SH. KERATINA Y AGUACATE 400ml      ,17501199413775,1201
S03390A        ,PERT SH. KERATINA Y AGUACATE 400ML      ,10810120500222,1201
S03391         ,PERT SH. MIEL Y AGUACATE 180ml          ,17501199413782,1201
S03391A        ,PERT SH. MIEL Y AGUACATE 180ML          ,10810120500239,1201
S03392         ,PERT SH. MIEL Y AGUACATE 400ml          ,17501199413805,1201
S03392A        ,PERT SH. MIEL Y AGUACATE 400ml          ,10810120500246,1201
S03393         ,PERT SH. ANTIOXIDANTE AGUACATE 400ml    ,17501199417858,1201
S03393A        ,PERT SH. ANTIOXIDANTE AGUACATE 400ML    ,10810120500253,1201
S03394         ,PERT SH. ANTIOXIDANTE AGUACATE 650ml    ,17501199417865,1201
S03394A        ,PERT SH. ANTIOXIDANTE AGUACATE 650ML    ,80810120500269,1201
S03395         ,PERT SH. OLIVO Y AGUACATE 650ml         ,17501199418329,1201
S03395A        ,PERT SH. OLIVO Y AGUACATE 650ML         ,80810120500276,1201
S03396         ,PERT SH. 2EN1 OLIVO Y AGUACATE 650ml    ,17501199418336,1201
S03396A        ,PERT SH. 2EN1 OLIVO Y AGUACATE 650ML    ,80810120500283,1201
S03397         ,PERT SH. MIEL Y AGUACATE 650ml          ,17501199418343,1201
S03397A        ,PERT SH. MIEL Y AGUACATE 650ML          ,80810120500290,1201
S03398         ,PERT SH. KERATINA Y AGUACATE 650ml      ,17501199418367,1201
S03398A        ,PERT SH. KERATINA Y AGUACATE 650ML      ,80810120500306,1201
S03399         ,PERT SH. 2EN1 KERATINA Y AGUACATE 650ml ,17501199418374,1201
S03399A        ,PERT SH. 2EN1 KERATINA Y AGUACATE 650ML ,80810120500313,1201
S03400         ,PERT PN SH. FUERZA Y REPARACIÓN 650ml   ,17501199418787,1201
S03401         ,PERT PN SH. ANTICAÍDA 650ml             ,17501199418794,1201
S03402         ,PERT PN SH. HIDRATACIÓN Y SUAVIDAD 650ml,17501199418800,1201
S03403         ,PERT PN SH. ANTI GRASO 650ml            ,17501199423583,1201
S03404         ,PERT SH. ARGÁN Y AGUACATE  650ml        ,17501199423774,1201
S03404A        ,PERT SH. ARGÁN Y AGUACATE  650ML        ,80810120500368,1201
S03405         ,PERT SH. CAFÉ Y AGUACATE 650ml          ,17501199423781,1201
S03405A        ,PERT SH. CAFÉ Y AGUACATE 650ML          ,80810120500375,1201
S03406         ,PERT SH. NUTRICIÓN ARGÁN 400ml          ,17501199423798,1201
S03406A        ,PERT SH. NUTRICIÓN ARGÁN 400ML          ,10810120500383,1201
S03407         ,PERT SH. CAFÉ Y AGUACATE 400ml          ,17501199423804,1201
S03407A        ,PERT SH. CAFÉ Y AGUACATE 400ML          ,10810120500390,1201
S03408         ,PERT SH. BIOTINA Y AGUACATE 650ml       ,17501199424108,1201
S03408A        ,PERT SH. BIOTINA Y AGUACATE 650ML       ,80810120500405,1201
S03409         ,PERT SH. AGAVE Y AGUACATE 650ml         ,17501199424573,1201
S03409A        ,PERT SH. AGAVE Y AGUACATE 650ML         ,80810120500412,1201
S03410         ,PERT SH. KERATINA Y AGUACATE 1200ml     ,17501199424566,1201
SF3394         ,OA PERT SH ANTIOXID 650 + HINDS 90      ,80810120500269,1201
SF3395         ,OA PERT SH OLIVO 650 + HINDS 90         ,80810120500276,1201
SF3398         ,OA PERT SH KERATINA 650 + HINDS 90      ,80810120500306,1201
SF7316         ,PALLET PERT SH. CCP ACOND CHEDRAUI      ,850040940480  ,1201
E02168         ,FUNK CPP RIZOS 300ml                    ,17501438310735,1201
E02168A        ,FUNK CPP RIZOS 290ml                    ,10810120500451,1201
E02169         ,FUNK CPP RESTAURACIÓN 300ml             ,17501438310759,1201
E02169A        ,FUNK CPP RESTAURACIÓN 290ml             ,10810120500468,1201
E02170         ,FUNK TRAT. BIFASICO PROT COLOR 300ml    ,17501438301603,1201
E02170A        ,FUNK TRAT. BIFASICO PROT COLOR 300ml    ,10810120500505,1201
E02171         ,FUNK SÍLICA 110ml                       ,17501438304468,1201
E02171A        ,FUNK SÍLICA 110ml                       ,10810120500482,1201
E02172         ,FUNK PROTECTOR TERMICO 300ml            ,17501438302082,1201
E02172A        ,FUNK PROTECTOR TERMICO 300ml            ,10810120500499,1201
E02173         ,FUNK TRAT. BIFASICO FRIZZ CONTR 300ml   ,17501438304451,1201
E02173A        ,FUNK TRAT. BIFASICO FRIZZ CONTR 300ml   ,10810120500512,1201
E02174         ,FUNK CERA GEL 280g                      ,17501438304482,1201
E02174A        ,FUNK CERA GEL 280g                      ,10810120500444,1201
E02175         ,FUNK CPP LISOS 300ml                    ,17501438310711,1201
E02175A        ,FUNK CPP LISOS 290ml                    ,10810120500475,1201
E02176         ,FUNK TRAT. BIFASICO HIDRATANTE 300ml    ,17501438302068,1201
E02176A        ,FUNK TRAT. BIFASICO HIDRATANTE 300ml    ,10810120500529,1201
S03411         ,FUNK SH. RESTAURACIÓN 650ml             ,17501438310841,1201
S03412         ,FUNK SH. RIZOS 650ml                    ,17501438310865,1201
S03413         ,FUNK SH. LISOS 650ml                    ,17501438310889,1201
E02177         ,NATURAL GEL FRUITT 750g                 ,17501438300040,1201
S03414         ,NATURAL SH. CHILE- ANTICAÍDA 1000ml     ,17501438303393,1201
S03415         ,NATURAL SH. CHILE- ANTICAÍDA 500ml      ,17501438302006,1201
DP0939         ,PURELL ADVAN.GEL CALMAN.MANOS ALOE 236ML,10073852009399,1201
DP5537         ,PURELL ADVANCED GEL ANTISEP. MANOS 354ML,10073852055372,1201
DP5543         ,PURELL ADVANCED GEL ANTISEPT. MANOS 30ML,10073852055433,1201
DP5543I        ,INT. PURELL ADVAN. GEL ANTIS. MANOS 30ML,10073852055433,1201
DP5552         ,PURELL ADVANCED GEL ANTISEPT. MANOS 60ML,10073852055525,1201
C04149         ,GRISI FRUIT BOOST. HIDR. CR.FACIAL 150ML,10810120501038,1201
C04150         ,GRISI FRUIT BOOST. HIDR. CR. CORP. 400G ,10810120501045,1201
C04151         ,GRISI FRUIT BOOST.ANTIOX.CR.FACIAL 150ML,10810120501052,1201
C04152         ,GRISI FRUIT BOOST. ANTIOX.CR.CORP. 400G ,10810120501069,1201
C04153         ,GRISI FRUIT BOOST. REFR. CR.FACIAL 150ML,10810120501076,1201
C04154         ,GRISI FRUIT BOOST. REFR. CR. CORP. 400G ,10810120501083,1201
DTC5176I       ,INT. MD LOCION CORP ACTIVE D SPF50+ 200 ,88436589051764,1201
DTC5177I       ,INT. MD SPRAY CORPOR BRONCEADO SPF30 150,88436589051771,1201
DTL3501        ,MD PROTEOS HYDRA PLUS 10 AMP.           ,88437000435019,1201
DTL3502I       ,INT. MD PROTEOS HYDRA PLUS 30 AMP.      ,28437000435024,1201
DTL3510        ,MD PROTEOS LIPOSOME 10 AMP.             ,88437000435101,1201
DTL3511        ,MD PROTEOS LIPOSOME 30 AMP.             ,28437000435116,1201
DTL3511I       ,INT. MD PROTEOS LIPOSOME 30 AMP.        ,28437000435116,1201
DTL3515        ,MD PROTEOS HYDRA PLUS SP 10 AMP.        ,88437000435156,1201
DTL3516        ,MD PROTEOS HYDRA PLUS SP 30 AMP.        ,28437000435161,1201
DTL3516I       ,INT.MD PROTEOS HYDRA PLUS SP 30 AMP.    ,28437000435161,1201
DTL3560        ,MD FLASH 5 AMP.                         ,88437000435606,1201
DTL3560I       ,INT. MD FLASH 5 AMP.                    ,88437000435606,1201
DTL4275        ,MD FLASH SERUM 15 ML                    ,88437015942755,1201
DTL5172I       ,INT. MD SUN CARE SPF50 MINERAL D 50 ML  ,88436589051726,1201
DTL7806        ,MD PROTEOS SCREEN SPF50+ 40 ML          ,88437019178068,1201
DTL7866        ,MD PROTEOS SCREEN SPF50+ CON COLOR 40ML ,88437019178662,1201
DTC5176        ,MD LOCION CORPORAL ACTIVE D SPF50+ 200ML,88436589051764,1201
DTC5177        ,MD SPRAY CORPORAL BRONCEADO SPF30 155ML ,88436589051771,1201
DTL5171        ,MD SUN CARE SPF50+ ACTIVE D 50 ML       ,88436589051719,1201
DTL5172        ,MD SUN CARE SPF50 MINERAL D 50 ML       ,88436589051726,1201
AGF4361        ,OGX BIO&COL XS COND US 750ML (PC)       ,10052800680521,1201
AGF8121        ,OGX BIO&COL + PEP COND USA 40OZ         ,10052800681214,1201
CGF2451        ,OGX COCO COFFEE BDY SCRB SB312 USA 577ML,10022796924510,1201
CGF3451        ,OGX COCO COFFEE BDY SCRB SB312 CAN 577ML,10022796934519,1201
CGF4983        ,OGX PINK SEA SALT BODY SCRUB CAN 577ML  ,10062600349832,1201
CGF7558        ,OGX PINK SEA SALT BODY SCRUB USA 577ML  ,10052800675589,1201
JGF2413        ,OGX COCO MIRACLE OIL BODYWASH USA 577ML ,10022796954135,1201
SGF2595        ,OGX KERATIN XS SHAMPOO CAN 750ML        ,10062600625950,1201
SGF8122        ,OGX BIO&COL + PEP SHAMPOO USA 40OZ      ,10052800681221,1201
SGMF0948       ,LACTACYD SH. INTIMO FEMINA 200ML        ,17501165009483,1201
SGMF0952       ,LACTACYD SH. INTIMO FRESH 200ML         ,17501165009520,1201
SGMF1011       ,LACTACYD SH. INTIMO FEMINA 220ML        ,17501165010113,1201
SGMF1012       ,LACTACYD SH. INTIMO FRESH 220ML         ,17501165010120,1201
SGMF1014       ,LACTACYD SH. INTIMO FEMINA 80ML         ,27501165010141,1201
SGMF1077       ,LACTACYD SH. INT. NEUTRALIZE 220 ML     ,17501165010779,1201
SGMF1099       ,LACTACYD SH.INTIMO CLARITY 220ML        ,17501165010991,1201
AGMF4238       ,ACOND. VITACILINA ACLARANTE 400ML       ,17502250342386,1201
AGMF4240       ,ACOND. VITACILINA ESTIMULANTE 400ML     ,17502250342409,1201
AGMF4242       ,ACOND. VITACILINA NUTRITIVO 400ML       ,17502250342423,1201
AGMF4244       ,ACOND. VITACILINA REPARADOR 400ML       ,17502250342447,1201
CGMF3413       ,VITACILINA LOCIÓN CORPORAL 400ML        ,17502250342799,1201
EGMF4246       ,TRATAMIENTO CAPILAR VITACILINA 350ML    ,17502250342461,1201
LGMF3411       ,AGUA MICELAR VITACILINA 470 ML          ,17502250342782,1201
SGMF4237       ,SH. VITACILINA ACLARANTE 400ML          ,17502250342379,1201
SGMF4239       ,SH. VITACILINA ESTIMULANTE 400ML        ,17502250342393,1201
SGMF4241       ,SH. VITACILINA NUTRITIVO 400ML          ,17502250342416,1201
SGMF4243       ,SH. VITACILINA REPARADOR 400ML          ,17502250342430,1201
SGMF4245       ,SH. VITACILINA PURIFICANTE 400ML        ,17502250342454,1201
